id,mail
UCCQ2T12D0RaMISdp5FToN8A,FALSE
UC9VVI_PzSXORzYmg5Us9iYw,FALSE
UCfrREf-q6PbTxNgsB5XAp6A,TRUE
UC5hGF_3toFzHf-efSFEWNrA,TRUE
UClUsCEaF7EkbNFLBOwjCK8w,FALSE
UCW5xCqirsmdKqYWYMj-pVUw,FALSE
UC33fkk4oNhgT33DXMQroZ2A,FALSE
UCUH9ymJSEZadhDuRgo0YzlA,TRUE
UC1PUDdvVZWHrGbKTU1s-4_w,FALSE
UCkYctg8pT2rKmXTOMNpUlRw,FALSE
UCwd8sXm9BjOomh19pZOSu6g,FALSE
UCi0vvYE1OQoG25FCSoPGTRw,FALSE
UCkVnkJQ07pipfs_dRvclGcw,TRUE
UCwfGWU2TJy8R4B43vU5FotA,FALSE
UC5emGb55SWV0t-rP0nS6neA,FALSE
UCtIGiOgAUxka5MTnALd3jUA,FALSE
UCrbbNX6EqnbRQD09YkWULwA,FALSE
UC7zUpv5LTAXy5c9jhhRz82g,FALSE
UCcrHy0Y4MdTjEhQ9tyQO9nw,FALSE
UCNBlftXlKWgKByxA43ZE69w,FALSE
UCFAY2SDsmZQM-M0sYwU2Kkg,FALSE
UCTwfjCfI1E98gSRXvFeipqw,TRUE
UCNzVOsgJW2YbjNx-I0rZrOg,TRUE
UCNqmmckGo2NEToV_l8upJxg,FALSE
UC472FfyZD8eQBjgyJYs4QPA,FALSE
UCUoTHtplln4H6jVZZyWXapw,TRUE
UCn4fnhBLu54sMT04sOIvBkQ,FALSE
UCfl4d1jiBqqGfbW33GJ5u2A,FALSE
UCjlvzsw4fDMw60cDqPC4aJA,FALSE
UCfQO-yhr3ECSksNDkiVe_rg,FALSE
UCmPdC-x5cbRx2n8YpuVrq0A,FALSE
UCmxGO04h7fECstn7rVn3lPA,FALSE
UC5OgxhdZzlmuyGzuI7rrNDg,TRUE
UC9a0m5kqBqO3_qPWcdNKJgQ,FALSE
UCqz6ZXFmEQXvrdkWL3Wj_Tg,FALSE
UCRDlNXEq7FRme7fFxfoxvyA,FALSE
UCDFP_kA7QpmH_XsIxKRoOug,FALSE
UCbpQVYv7UGlSXlfXsJ5hbMg,FALSE
UCLlCvdOTqNMVZ97Url1vdSw,FALSE
UCk7cDqWKk5wuVVYrOrYDtAg,FALSE
UC284ITkkYi_i8gyhe57gGUA,TRUE
UCjUcFh_3XIenEFtEukl1_vA,FALSE
UCO8YuKU9uVZ5hAJo1ZIO-ig,FALSE
UC7MNeyG3pCEx8Ij9mcss0-A,TRUE
UCXDhDkZHuO43yYybfE9DxXg,FALSE
UCifIm974Y7OFsGxN_Q-MqIw,FALSE
UCGlLMOrZp8uQAYTPcFROftA,FALSE
UCscRBz9tK_7sbMzTGxnDbFw,FALSE
UCWWZgBurapVDUD-pP57rfSQ,FALSE
UCkot3vGQtlFTOJYf974YN2w,TRUE
UCdKicyl_ve5oyjasiO6njgQ,FALSE
UCmUJ2usJiEz1FA1WhgVg6lA,TRUE
UCD3ZiniSUmCoCAWDAeVPYHg,FALSE
UCO35rF2Re0RO9e-0oL2x7Mw,FALSE
UCwrMOYpxIBbu9d0ih1esQtg,FALSE
UChlVnVt9qFtPfR6CYYQUTjQ,FALSE
UC8nOSCbwWxpKvNwQa_CRKkw,FALSE
